"Lat","Lon","Id","Number","Cells__global_id","Cells__Name","Cells__IsNetObject","Cells__OperatingCompany","Cells__AdmArea","Cells__District","Cells__Address","Cells__PublicPhone__PublicPhone","Cells__SeatsCount","Cells__SocialPrivileges","Cells__Longitude_WGS84","Cells__Latitude_WGS84"
"55.7177544512719","37.5088545309135","0eda00a8-d652-4ef7-96f7-338167f862b3","121","20731036","БАР","нет","null","Западный административный округ","район Раменки","улица Улофа Пальме, дом 5, строение 1","нет телефона","16","нет","37.5088545309135000","55.7177544512719000"
"55.7177431228773","37.5088134100216","b00b7996-a47a-4bd5-914b-64281d19ed0c","122","20731037","БАР","нет","null","Западный административный округ","район Раменки","улица Улофа Пальме, дом 5, строение 1","нет телефона","10","нет","37.5088134100216000","55.7177431228773000"
"55.6651494315987","37.4861899057297","64a869d5-9fc1-43d6-9bb2-81c0610c495c","123","20731039","Бар «Фитнес-бар»","нет","null","Западный административный округ","район Тропарёво-Никулино","проспект Вернадского, дом 103, корпус 1","(495) 239-19-94","24","нет","37.4861899057297000","55.6651494315987000"
"55.6448733580908","37.2845608998777","82cba6ec-a94d-4906-a909-f290017f735d","124","20731051","ООО «Бизнес Ресурс»","нет","null","Западный административный округ","район Внуково","2-я Рейсовая улица, дом 2, корпус 5","(495) 436-83-60","32","нет","37.2845608998777000","55.6448733580908000"
"55.7710314663369","37.4070727603153","e8b51d30-ce07-47f6-8674-89fe6af5dcf0","125","20731131","Бар «СТОЙКА БАР»","нет","null","Западный административный округ","район Крылатское","Крылатская улица, дом 33, корпус 1","(495) 414-50-50","90","нет","37.4070727603153000","55.7710314663369000"
"55.728331929735347","37.438590652750854","cc8e8fba-242b-4141-a919-6a25d9487e34","126","20731142","САФРОНЧИК","нет","null","Западный административный округ","район Кунцево","улица Ивана Франко, дом 16","(499) 755-95-91","17","нет","37.4385906527508540","55.7283319297353470"
"55.7486346856794","37.4977570130774","30561b33-a0dd-4107-ae9f-22b6c303f5a1","127","20731243","Кафе «Звезда»","нет","null","Западный административный округ","район Филёвский Парк","Большая Филёвская улица, дом 20","(499) 148-67-74","40","нет","37.4977570130774000","55.7486346856794000"
"55.742658906621","37.4982290818644","640179c3-e0e4-425d-9865-4a8f2031b22d","128","20731284","Бар «СПБ»","нет","null","Западный административный округ","район Филёвский Парк","улица Барклая, дом 9/2, строение 3","(499) 148-75-69","160","нет","37.4982290818644000","55.7426589066210000"
"55.7330896532908","37.590229900909","cf76d504-3f1e-440e-9285-c518adb66676","129","20731485","винный бар и кафе «Гаврош»","нет","null","Центральный административный округ","район Хамовники","улица Тимура Фрунзе, дом 11, строение 19","(499) 558-08-38","80","нет","37.5902299009090000","55.7330896532908000"
"55.755791329324758","37.614625717781195","9a459228-c2be-4bff-9b19-78226020637f","130","20731490","Коктейль-бар","нет","null","Центральный административный округ","Тверской район","Манежная площадь, дом 1, строение 2","(495) 737-84-12","10","нет","37.6146257177811950","55.7557913293247580"
"55.734906302167026","37.6279835633063","48a21e7a-fb69-4fed-8152-a392d40e84b1","131","20731492","Бар «Николай»","да","Николай","Центральный административный округ","район Замоскворечье","Пятницкая улица, дом 53/18, строение 1","(495) 951-95-59","40","нет","37.6279835633063020","55.7349063021670260"
"55.9806304211657","37.1765618735306","e45c8538-15d4-4560-97bb-8a42e1d11e6c","132","20731493","БАР «Юнионбэт»","нет","null","Зеленоградский административный округ","район Старое Крюково","город Зеленоград, корпус 834Б","(915) 113-37-77","32","нет","37.1765618735306000","55.9806304211657000"
"55.754695803256624","37.621448656344477","7b20cce3-a816-48db-a76d-fffb8e69e53c","133","20731495","ТД ГУМ бар в столовой","нет","null","Центральный административный округ","Тверской район","Красная площадь, дом 3","(495) 788-42-53","10","нет","37.6214486563444770","55.7546958032566240"
"55.8638354233214","37.7016999946625","4610c1fc-e1eb-446a-bfdd-89f5c532c5d1","134","20731497","ЛОББИ-БАР при г-це Максима","нет","null","Северо-Восточный административный округ","Ярославский район","Ярославское шоссе, дом 44","(495) 972-61-44","30","нет","37.7016999946625000","55.8638354233214000"
"55.7322162486311","37.5892296062544","d5978b03-9701-418c-897c-88becdb1346c","135","20731501","EL CAFE","нет","null","Центральный административный округ","район Хамовники","улица Льва Толстого, дом 5, строение 1","(926) 010-91-75","10","нет","37.5892296062544000","55.7322162486311000"
"55.757961819619581","37.624430897186059","5dea99eb-9672-4abb-ba49-cb8fe120a466","136","20731505","Pachamoscow","нет","null","Центральный административный округ","Тверской район","Никольская улица, дом 10","(495) 755-95-54","300","нет","37.6244308971860590","55.7579618196195810"
"55.822531252749862","37.647072856311581","cacc5a37-c36a-4b7f-9493-5ef2332ece43","137","20731506","Ночной клуб «СОЛЯРИС»","нет","null","Северо-Восточный административный округ","Алексеевский район","проспект Мира, дом 150","(495) 234-10-88","100","нет","37.6470728563115810","55.8225312527498620"
"55.6577824718105","37.7513221786113","688b56b3-fa21-4b2b-9996-e7e6bffcfb88","138","20731508","Бар «Байла бар»","нет","null","Юго-Восточный административный округ","район Марьино","Мячковский бульвар, дом 3","(495) 973-39-99","20","нет","37.7513221786113000","55.6577824718105000"
"55.6731055945515","37.6646485451884","ff8b46e4-00b6-431d-8d32-e9cbcdc0ac5c","139","20731509","БАР ПЕНА","нет","null","Южный административный округ","район Нагатинский Затон","проспект Андропова, дом 37","(499) 614-83-21","70","нет","37.6646485451884000","55.6731055945515000"
"55.6474580454059","37.7234287955547","3a1ec5d6-79d9-481f-9da1-798f35c3ab95","140","20731511","Бар «Клешня»","нет","null","Юго-Восточный административный округ","район Марьино","Новочеркасский бульвар, дом 13","(495) 357-40-91","55","нет","37.7234287955547000","55.6474580454059000"
"55.6190588593336","37.5918098913252","3843ec07-fefc-4eb4-b9ab-1c9974b5dd23","141","20731512","БРИДИС ШПИЛЬКА","нет","null","Южный административный округ","район Чертаново Центральное","Чертановская улица, дом 32, строение 3","(495) 314-26-36","50","нет","37.5918098913252000","55.6190588593336000"
"55.7835098198114","37.7191611753535","6f27b490-e3c4-4675-be58-257f1a7e685d","142","20731513","БАР ГОЛОДНАЯ КОШКА","нет","null","Восточный административный округ","район Соколиная Гора","улица Измайловский Вал, дом 2","(499) 369-71-91","15","нет","37.7191611753535000","55.7835098198114000"
"55.7399312877603","37.6101991464642","c86a41ae-0309-4e23-9cb8-1aae600e0ece","143","20731516","Роллинг Стоун","нет","null","Центральный административный округ","район Якиманка","Болотная набережная, дом 3, строение 1","(495) 504-09-32","45","нет","37.6101991464642000","55.7399312877603000"
"55.813337214177","37.6204042878602","19adeb7d-6092-4ba2-8d36-f46ddc9d339d","144","20731518","БАР при ОАО г-це «ЗВЕЗДНАЯ»","нет","null","Северо-Восточный административный округ","Останкинский район","Аргуновская улица, дом 2, корпус 1","(615) 410-13-93","30","нет","37.6204042878602000","55.8133372141770000"
"55.767566907986776","37.602605552698812","7ae81aa6-d9c7-4858-b576-3b816db76671","145","20731522","Бар-Селона","нет","null","Центральный административный округ","Тверской район","Тверская улица, дом 22А, строение 3","(495) 650-55-42","25","нет","37.6026055526988120","55.7675669079867760"
"55.754498641728617","37.609499462779326","9dad5e80-70ff-48be-85b5-442b7f8419bd","146","20731523","БАР","нет","null","Центральный административный округ","район Арбат","Романов переулок, дом 4, строение 2","(495) 609-64-50","20","нет","37.6094994627793260","55.7544986417286170"
"55.743180398217341","37.6747410801939","239dfd09-9646-4e49-b98c-64fb9b9c2014","147","20731524","ТУКАН","нет","null","Центральный административный округ","Таганский район","Вековая улица, дом 20А, строение 3","(495) 783-80-13","58","нет","37.6747410801938970","55.7431803982173410"
"55.820154314934122","37.500464273701766","7f73c419-0689-4337-8aaf-71c9e90d4ad7","148","20731525","ПИРАМИДА","нет","null","Северный административный округ","Войковский район","площадь Ганецкого, дом 1","(495) 933-74-96","30","нет","37.5004642737017660","55.8201543149341220"
"55.804738907331952","37.617966800684","415fa0b6-ef5c-4f8c-85ae-b1e8fd2436db","149","20731526","ОЛЬХОВАТОВ Т.В.","нет","null","Северо-Восточный административный округ","район Марьина Роща","12-й проезд Марьиной Рощи, владение 9, строение 2","(495) 933-75-25","9","нет","37.6179668006840020","55.8047389073319520"
"55.8071860910442","37.6358375432528","9be609e5-4c2b-4763-9274-2c160e922292","150","20731527","Бар «МИР БИЛЬЯРДА»","нет","null","Северо-Восточный административный округ","Останкинский район","проспект Мира, дом 91, корпус 3","(495) 687-10-53","70","нет","37.6358375432528000","55.8071860910442000"
"55.80948808078206","37.464620672717558","c82b2084-18ae-4d92-a22c-d179b9d03776","151","20731532","БАР КИНОТЕАТРА «КАРО-ФИЛЬМ»","нет","null","Северо-Западный административный округ","район Щукино","Щукинская улица, дом 42","(495) 229-97-50","50","нет","37.4646206727175580","55.8094880807820600"
"55.7997721685114","37.482996989398274","79608aef-34a8-44a8-9a0d-7c582d2d5712","152","20731535","БАР В БИЛЬЯРДНОМ КЛУБЕ","нет","null","Северо-Западный административный округ","район Щукино","улица Маршала Бирюзова, дом 32","(495) 925-27-08","30","нет","37.4829969893982740","55.7997721685114030"
"55.7998137525357","37.471357248885","638182ed-ce9d-4e36-99e8-6a0a2c79af1e","153","20731537","БАР «АУДИ-ЦЕНТР»","нет","null","Северо-Западный административный округ","район Щукино","улица Максимова, дом 5","(495) 797-90-90","30","нет","37.4713572488850000","55.7998137525357000"
"55.8389245762446","37.4070725411466","2993bd30-1bbb-4d90-88d2-b9f3a64b6c00","154","20731538","БАР","нет","null","Северо-Западный административный округ","район Южное Тушино","улица Василия Петушкова, дом 25","(495) 948-98-10","73","нет","37.4070725411466000","55.8389245762446000"
"55.98029883514733","37.251659027780057","0c4b7d98-ba4b-4b82-a762-133988259b24","155","20731539","САЛЯРИ","нет","null","Зеленоградский административный округ","район Савёлки","Сосновая аллея, дом 8","(499) 735-05-05","15","нет","37.2516590277800570","55.9802988351473300"
"55.7574262340384","37.6588222013537","5e791154-801a-42f6-8325-d0058bf0db61","156","20731542","Каро фильм","нет","null","Центральный административный округ","Басманный район","улица Земляной Вал, дом 33","(495) 970-17-80","287","нет","37.6588222013537000","55.7574262340384000"
"55.732968790801422","37.637412549450836","eeab0a84-47c0-4ec4-994b-fa699d81fa0d","157","20731543","бар «Центральный»","нет","null","Центральный административный округ","район Замоскворечье","улица Бахрушина, дом 25","(495) 951-15-19","30","нет","37.6374125494508360","55.7329687908014220"
"55.723408529459519","37.634051628029404","fb392ef6-e7ec-482f-b44e-63711a93a349","158","20731544","бар «Рандеву» при гостинице","нет","null","Центральный административный округ","район Замоскворечье","улица Щипок, дом 22, строение 2","(495) 661-85-11","26","нет","37.6340516280294040","55.7234085294595190"
"55.7849312650346","37.6245475960605","a2a0e7dd-2018-42d6-b743-a8c896df2951","159","20731548","Бар «Ресторан 495»","нет","null","Центральный административный округ","Мещанский район","Олимпийский проспект, дом 18/1","(495) 931-90-00","50","нет","37.6245475960605000","55.7849312650346000"
"55.781041160065847","37.6264459576472","c9aaae60-06d8-4290-9b7f-1ba18c5eb45a","160","20731552","Бар «Галладенс-Олимпийский»","нет","null","Центральный административный округ","Мещанский район","Олимпийский проспект, дом 16, строение 1","(495) 786-43-72","20","нет","37.6264459576471990","55.7810411600658470"
"55.752289680891742","37.655336395072332","8a6b48b4-fdc3-4179-9cb2-c491eeef28d6","161","20731555","Мега-Эст","нет","null","Центральный административный округ","Таганский район","улица Земляной Вал, дом 48А","(495) 917-20-66","9","нет","37.6553363950723320","55.7522896808917420"
"55.965296871413507","37.208278185337583","babffe18-a25b-458b-83e7-d61d0f0d4955","162","20731556","ЛОББИ","нет","null","Центральный административный округ","Тверской район","Лесная улица, дом 15","(495) 783-65-03","30","нет","37.2082781853375830","55.9652968714135070"
"55.782558148609738","37.5985822304499","d61519b0-0149-4e0b-a55e-1735100c5ed2","163","20731557","МОТОРДОМ","нет","null","Центральный административный округ","Тверской район","Новослободская улица, дом 20","(495) 789-88-54","80","нет","37.5985822304499000","55.7825581486097380"
"55.7629141098361","37.6143995633682","da037ad6-0dc8-4b88-a0c5-eea192301b99","164","20731558","Шайк Бар","нет","null","Центральный административный округ","Тверской район","Столешников переулок, дом 7, строение 1","(495) 991-72-39","60","нет","37.6143995633682000","55.7629141098361000"
"55.754695803256624","37.621448656344477","e8f96e87-6082-4ff2-92c8-5d96f7c40a67","165","20731560","У ФОНТАНА","нет","null","Центральный административный округ","Тверской район","Красная площадь, дом 3","(495) 788-42-53","30","нет","37.6214486563444770","55.7546958032566240"
"55.754695803256624","37.621448656344477","7df7d198-5cc9-45e2-a697-6aa925c8285c","166","20731561","АРМАНИ БАР","нет","null","Центральный административный округ","Тверской район","Красная площадь, дом 3","(495) 788-42-53","28","нет","37.6214486563444770","55.7546958032566240"
"55.75843700819717","37.621634597297721","4d44bb1f-b66f-4318-a6c5-9ab5bc558978","167","20731562","ШАЛЯПИН","нет","null","Центральный административный округ","Тверской район","Театральный проезд, дом 2","(495) 642-60-01","57","нет","37.6216345972977210","55.7584370081971700"
"55.783809862457","37.560841106045","0075c233-6cc2-4c5b-beeb-22083216a16a","168","20731564","БАР VIP этажа","нет","null","Северный административный округ","район Беговой","Ленинградский проспект, дом 31А, строение 1","(495) 995-00-09","80","нет","37.5608411060450000","55.7838098624570000"
"55.8738792716378","37.5514068513028","a14cf332-f21a-4303-b4be-2e5e3557b57a","169","20731565","ОлимпГарант","нет","null","Северный административный округ","Бескудниковский район","Бескудниковский бульвар, дом 40, корпус 3","(499) 489-72-26","60","нет","37.5514068513028000","55.8738792716378000"
"55.870805647633816","37.535700637078278","7793afee-ac71-489a-a96b-9cb5a0a892ad","170","20731566","ИРИС ГОСТ-ЦА БАР","нет","null","Северный административный округ","Бескудниковский район","Коровинское шоссе, дом 10","(499) 488-82-91","40","нет","37.5357006370782780","55.8708056476338160"
"55.8651268227554","37.5434550272057","1c796fac-fb85-4b01-a87a-646975b66a57","171","20731567","ООО «Легион строй групп»","нет","null","Северный административный округ","район Западное Дегунино","Коровинское шоссе, дом 1, корпус 1","(495) 710-73-39","80","нет","37.5434550272057000","55.8651268227554000"
"55.805951708451","37.5037046896049","82644d18-c12f-4eef-acce-5adeb7f9c8b5","172","20731568","Jack Rebbit Slim's","нет","null","Северный административный округ","район Сокол","Волоколамское шоссе, дом 1, корпус А","(499) 158-11-73","70","нет","37.5037046896049000","55.8059517084510000"
"55.7906720654591","37.5476612302519","fe530447-39eb-4fa6-82c6-c7a87eb738f9","173","20731570","ЭСТРАДА лобби-бар","нет","null","Северный административный округ","Хорошёвский район","Ленинградский проспект, дом 37, корпус 9","(499) 988-31-31","95","нет","37.5476612302519000","55.7906720654591000"
"55.822531252749862","37.647072856311581","4a16504a-68ec-483b-bb47-400f2a0921a6","174","20731571","Бар «ТЕРРАСА»","нет","null","Северо-Восточный административный округ","Алексеевский район","проспект Мира, дом 150","(495) 234-14-62","100","нет","37.6470728563115810","55.8225312527498620"
"55.894353267436749","37.588229122189666","4a680d9d-8be8-42a3-81f3-b0cd0c51044f","175","20731572","Компания Яна+","нет","null","Северо-Восточный административный округ","район Бибирево","Алтуфьевское шоссе, дом 80","(499) 747-84-06","30","нет","37.5882291221896660","55.8943532674367490"
"55.851918808264","37.6098450637426","c762dbf3-19e9-4c1c-a2fb-d6fc4fcfd94e","176","20731577","БАР ПРИ АВТОМОЙКЕ","нет","null","Северо-Восточный административный округ","район Отрадное","Берёзовая аллея, дом 4","(499) 404-58-88","10","нет","37.6098450637426000","55.8519188082640000"
"55.892571554000028","37.671548157000018","c8baf464-6ac9-4e0a-b234-e757e0836c8e","177","20731579","Тбилисо","нет","null","Северо-Восточный административный округ","район Северное Медведково","Студёный проезд, дом 36","(499) 478-53-13","80","нет","37.6715481570000180","55.8925715540000280"
"55.892706136000015","37.667963265000026","ee64d272-a241-404d-a609-8880ac809ce6","178","20731580","БАР","нет","null","Северо-Восточный административный округ","район Северное Медведково","Студёный проезд, дом 28","(499) 478-35-05","40","нет","37.6679632650000260","55.8927061360000150"
"55.875637735646038","37.622125373077687","5f28e669-6d67-4b69-9d59-38861c42852d","179","20731581","БАР ПРИ ИНТЕРНЕТ-КАФЕ","нет","null","Северо-Восточный административный округ","район Южное Медведково","Ясный проезд, дом 26, корпус 2","(499) 473-53-51","11","нет","37.6221253730776870","55.8756377356460380"
"55.8104593507479","37.7037260234934","4acfd99e-2985-46c0-afc1-71a668155613","180","20731582","ИСТ-ВЕСТ-ГРУП","нет","null","Восточный административный округ","район Богородское","Краснобогатырская улица, дом 27","(499) 169-24-37","48","нет","37.7037260234934000","55.8104593507479000"
"55.809430430242756","37.783936729017967","c25d8a42-9aac-482d-a34e-40dd3e9a2c7f","181","20731585","Пиццерия «Пиццетория»","нет","null","Восточный административный округ","район Северное Измайлово","Щёлковское шоссе, дом 30","(499) 164-39-62","24","нет","37.7839367290179670","55.8094304302427560"
"55.690595146946919","37.8588666770933","e381a50b-68c4-4129-82bb-0299ec0cb054","182","20731586","КАТЕХИ","нет","null","Юго-Восточный административный округ","район Выхино-Жулебино","улица Генерала Кузнецова, дом 12","(499) 742-19-10","25","нет","37.8588666770933030","55.6905951469469190"
"55.7004609378491","37.745892070395","a1784d10-6e8e-49b4-9e86-3493e7c122fe","183","20731591","БАР ПРИ «ДВОРЦЕ БРАКОСОЧЕТАНИЯ»","нет","null","Юго-Восточный административный округ","район Текстильщики","улица Юных Ленинцев, дом 35, корпус 1","(499) 179-66-14","60","нет","37.7458920703950000","55.7004609378491000"
"55.6393934600577","37.6078870521619","4d24c69c-5856-40c5-94db-c8e878de3100","184","20731602","БАР «BENDER»","нет","null","Южный административный округ","район Чертаново Северное","Чертановская улица, дом 1В, корпус 1","(495) 316-77-38","32","нет","37.6078870521619000","55.6393934600577000"
"55.6232352333909","37.6031339447116","cf1ec3bc-f705-4a25-925a-ba541a248703","185","20731603","Спорт-бар «КОСМИК»","да","Космик","Южный административный округ","район Чертаново Северное","Днепропетровская улица, дом 2","(495) 223-43-83","150","нет","37.6031339447116000","55.6232352333909000"
"55.669539710764568","37.542649820926108","4df8cb85-4f3d-4ec7-aec5-2d5a10404439","186","20731606","ФИТНЕС-БАР «WORLD CLASS»","да","World Class","Юго-Западный административный округ","Обручевский район","улица Архитектора Власова, дом 22","(495) 504-41-72","25","нет","37.5426498209261080","55.6695397107645680"
"55.645733796646979","37.491572438027973","8f227464-1184-4007-ba57-34bfaf406fb1","187","20731607","ДК СПОРТ","нет","null","Юго-Западный административный округ","Обручевский район","улица Островитянова, дом 1, строение 4","(495) 443-12-55","15","нет","37.4915724380279730","55.6457337966469790"
"55.65312124619583","37.502512111506924","1e44ca2f-3c3e-4148-a798-74da77588126","188","20731608","РИО","нет","null","Юго-Западный административный округ","Обручевский район","улица Миклухо-Маклая, дом 11Б","(495) 434-35-88","150","нет","37.5025121115069240","55.6531212461958300"
"55.6636024790487","37.536783560727464","8ceacbac-3e54-4d8c-aa46-6e52a5c79131","189","20731609","ФИТНЕС-БАР «WELLNES PARK»","нет","null","Юго-Западный административный округ","Обручевский район","улица Воронцовские Пруды, дом 3","(495) 225-55-59","13","нет","37.5367835607274640","55.6636024790486990"
"55.6560164103394","37.5410195814201","bb157232-f39c-4f41-8599-4b907c705e78","190","20731611","СЕРДОЛИК - Ю","нет","null","Юго-Западный административный округ","район Черёмушки","Профсоюзная улица, дом 61А","(495) 784-14-13","45","нет","37.5410195814201000","55.6560164103394000"
"55.655493375193814","37.542981076613607","561fea71-bf07-4ae3-9288-f6f08e3b68d4","191","20731612","МАКСИМАЛЬНАЯ ВЫПЕЧКА","нет","null","Юго-Западный административный округ","район Черёмушки","Профсоюзная улица, дом 61А","(495) 727-34-74","20","нет","37.5429810766136070","55.6554933751938140"
"55.6560164103394","37.5412341581413","231ee86a-876e-4074-8c69-6229f6f04db4","192","20731613","МАКСИМАЛЬНЫЙ БАР","нет","null","Юго-Западный административный округ","район Черёмушки","Профсоюзная улица, дом 61А","(495) 727-34-74","40","нет","37.5412341581413000","55.6560164103394000"
"55.543607552114644","37.510438977750979","234926c1-aef9-4e55-9e96-41f303121322","193","20731614","Чашка","нет","null","Юго-Западный административный округ","район Южное Бутово","улица Академика Семёнова, дом 3","(495) 714-10-81","50","нет","37.5104389777509790","55.5436075521146440"
"55.7509280929965","37.5658839841135","c75b4785-1d11-40d8-94f2-6c2aaa666e53","194","20731615","ЛОББИ БАР","нет","null","Западный административный округ","район Дорогомилово","Кутузовский проспект, дом 2/1, строение 1","(495) 221-55-55","50","нет","37.5658839841135000","55.7509280929965000"
"55.751572945951","37.564133573531358","86a807b3-a143-48dd-8135-1daf82683a42","195","20731616","ДИОРАМА БАР","нет","null","Западный административный округ","район Дорогомилово","Кутузовский проспект, дом 2/1, корпус 1А","(495) 229-55-55","3","нет","37.5641335735313580","55.7515729459509970"
"55.741666118088048","37.56662890775668","3a7ae1e0-6340-445a-b375-91b78ee69f68","196","20731618","БАР СПОРТКЛУБА","нет","null","Западный административный округ","район Дорогомилово","площадь Европы, дом 2","(495) 941-80-97","10","нет","37.5666289077566800","55.7416661180880480"
"55.741666118088048","37.56662890775668","4793632e-b625-4054-88d8-1818373e582c","197","20731619","БАР КИНОТЕАТРА","нет","null","Западный административный округ","район Дорогомилово","площадь Европы, дом 2","(495) 941-80-97","10","нет","37.5666289077566800","55.7416661180880480"
"55.733275228567408","37.644331277452878","7202ec97-cc23-4ec6-a9df-fffe2ebb5005","198","20731621","бар 34 этаж","нет","null","Центральный административный округ","район Замоскворечье","Космодамианская набережная, дом 52, строение 6","(495) 787-98-00","100","нет","37.6443312774528780","55.7332752285674080"
"55.733275228567408","37.644331277452878","efc1e4f8-55a7-4afb-b790-f7dd5d8f9d14","199","20731623","бар оздоровительного центра","нет","null","Центральный административный округ","район Замоскворечье","Космодамианская набережная, дом 52, строение 6","нет телефона","210","нет","37.6443312774528780","55.7332752285674080"
"55.733091388017321","37.643604924876627","3adbb7ba-1c90-45d8-ae17-c5efc82764c1","200","20731625","бар PWC-CLUB","нет","null","Центральный административный округ","район Замоскворечье","Космодамианская набережная, дом 52, строение 5","(495) 737-00-16","70","нет","37.6436049248766270","55.7330913880173210"
"55.748234852595466","37.625876472022583","de0eb071-9e27-478e-8985-58a05a2002e7","201","20731628","Бар ЛОББИ гостиницы Балчуг","нет","null","Центральный административный округ","район Замоскворечье","улица Балчуг, дом 1","(495) 287-20-00","50","нет","37.6258764720225830","55.7482348525954660"
"55.731139560745987","37.647330432067257","13c0c3f4-03e5-4132-871a-4b3082d08af2","202","20731631","бар «Алекс» при гостинице","нет","null","Центральный административный округ","район Замоскворечье","Шлюзовая набережная, дом 6, строение 1","(495) 933-04-86","50","нет","37.6473304320672570","55.7311395607459870"
"55.727749067859037","37.633212516967831","c1cd694b-92cc-41fa-ad5a-58c9bb8f5143","203","20731632","Лобби-Бар при гостинице","нет","null","Центральный административный округ","район Замоскворечье","Стремянный переулок, дом 11","(495) 937-60-34","16","нет","37.6332125169678310","55.7277490678590370"
"55.727749067859037","37.633212516967831","bef73532-f692-4470-aa1d-db353a3e5de8","204","20731634","бар гостиницы «Татьяна»","нет","null","Центральный административный округ","район Замоскворечье","Стремянный переулок, дом 11","(495) 721-25-05","26","нет","37.6332125169678310","55.7277490678590370"
"55.729105375561346","37.648822160499485","c1bbe79f-9db6-4eeb-8d0e-58a100c1d0b7","205","20731635","бар фитнес-центра","нет","null","Центральный административный округ","район Замоскворечье","Кожевническая улица, дом 15, строение 1","(495) 577-87-75","35","нет","37.6488221604994850","55.7291053755613460"
"55.754682592826235","37.608980165735424","311e47c3-685a-4847-b190-beb25f7c30b4","206","20731637","Фитнес бар","нет","null","Центральный административный округ","район Арбат","Романов переулок, дом 4","(495) 772-75-45","10","нет","37.6089801657354240","55.7546825928262350"
"55.756786297005","37.6053711401057","f0d121fd-37ea-4767-bfaa-c57d549b7050","207","20731641","Буфет","нет","null","Центральный административный округ","Пресненский район","Большая Никитская улица, дом 19/13, строение 1","(499) 697-83-27","26","нет","37.6053711401057000","55.7567862970050000"
"55.7636499795448","37.5941916929317","15db120b-92c6-4de7-8c7d-848ddfed5812","208","20731649","Бар «Клава»","нет","null","Центральный административный округ","Пресненский район","Малая Бронная улица, дом 26, строение 1","(495) 695-76-70","68","нет","37.5941916929317000","55.7636499795448000"
"55.7571378099513","37.6024614499492","d1faa0fb-ef34-43a3-bdbb-904988616192","209","20731651","Бар «РЮМОЧНАЯ»","нет","null","Центральный административный округ","Пресненский район","Большая Никитская улица, дом 22/2","(499) 291-54-74","60","нет","37.6024614499492000","55.7571378099513000"
"55.7708523773745","37.5869941170447","bc8f6e6e-1a92-449d-832b-6809c4151b48","210","20731657","Бар «ДЖЕМ»","нет","null","Центральный административный округ","Пресненский район","Васильевская улица, дом 4","(499) 254-28-22","56","нет","37.5869941170447000","55.7708523773745000"
"55.7592856141443","37.5977536665033","74f7711d-f53c-430f-af03-aa02c18d4083","211","20731658","БУФЕТ","нет","null","Центральный административный округ","Пресненский район","Малая Бронная улица, дом 4, строение 2","(495) 203-83-27","48","нет","37.5977536665033000","55.7592856141443000"
"55.7375728936127","37.6126882062973","b05bf17e-5d0e-425d-99e1-f0a21953b67d","212","20731660","Аврора","нет","null","Центральный административный округ","район Якиманка","улица Большая Якиманка, дом 24","(499) 271-28-00","150","нет","37.6126882062973000","55.7375728936127000"
"55.754695803256624","37.621448656344477","7d90cc9b-e6a9-464b-bdb4-8cd4827af833","213","20731661","ТД ГУМ Кафе фестивальное Бар Кинозал","нет","null","Центральный административный округ","Тверской район","Красная площадь, дом 3","(495) 788-42-53","40","нет","37.6214486563444770","55.7546958032566240"
"55.8450495889583","37.5703468547877","9854d4ff-4439-4295-96a4-e519eb4844b6","214","20731662","ДЕЙЛИН","нет","null","Северный административный округ","Тимирязевский район","Дмитровское шоссе, дом 48, корпус 1","(916) 938-40-47","20","нет","37.5703468547877000","55.8450495889583000"
"55.77836","37.52545","a8232af2-4431-4155-bebf-0aea33cfea7d","215","20731663","ИОЛА","нет","null","Северный административный округ","Хорошёвский район","Хорошёвское шоссе, дом 70, корпус 1","(499) 195-23-67","20","нет","37.5254499999999990","55.7783599999999990"
"55.7952152058401","37.5389295719999","8d49ee51-10d6-4bd1-91ae-acf60ceda929","216","20731664","Голкипер","нет","null","Северный административный округ","Хорошёвский район","Ленинградский проспект, дом 39, строение 41","(495) 612-73-55","57","нет","37.5389295719999000","55.7952152058401000"
"55.697035","37.850303","cb42dd1e-6d4c-4fc6-960f-6d9bd3173516","217","20731670","ЖУЛЕБИНСКИЙ БУЛЬВАР","нет","null","Юго-Восточный административный округ","район Выхино-Жулебино","Хвалынский бульвар, дом 7/11, корпус 1","(495) 700-84-23","70","нет","37.8503030000000000","55.6970350000000000"
"55.574523330921636","37.577005949558163","c3e4eac2-ff3b-4df9-b59f-8f08d2e0240c","218","20731679","ПОДМОСКОВНЫЙ СТРОИТЕЛЬ","нет","null","Юго-Западный административный округ","район Северное Бутово","Ратная улица, дом 10А","(495) 928-92-14","15","нет","37.5770059495581630","55.5745233309216360"
"55.733275228567408","37.644331277452878","48d2fb73-4fe5-4fcf-a68e-ca9313e44751","219","20731683","бар 1 этаж","нет","null","Центральный административный округ","район Замоскворечье","Космодамианская набережная, дом 52, строение 6","(495) 787-98-00","32","нет","37.6443312774528780","55.7332752285674080"
"55.739475342320617","37.63704658183746","610699fa-6f56-4305-85d8-f3fd094b59f7","220","20731684","Лобби-бар «Аквамарин»","нет","null","Центральный административный округ","район Замоскворечье","Озерковская набережная, дом 26","(929) 445-39-75","120","нет","37.6370465818374600","55.7394753423206170"
